Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"'https://www.youtube.com/watch?v=IuX1xLJxyTk't=2m42s"">2:42' Relevantly:'<i>'East Texas lawmaker wants to make abortion punishable by death penalty'</i> -- CBS19 (2021-MAR-11)'<i>'Republicans want to kill women who get abortions'</i> -- Farron Balanced (2022-APR-06)'''https://www.youtube.com/watch?v=IuX1xLJxyTk't=3m12s"">3:12' Reminds of [Alabama v. Jones]. Marshae Jones was shot (once in the stomach) during an argument with a female coworker over paternity, miscarried, was initially charged with manslaughter; the charges were later dropped.","2022-04-16
22:23:43",-0.9485,negative,0.23333333333333334,No,approval
I say just get the fuck away from TX.,"2022-04-16
22:23:25",-0.5423,negative,0.6,Yes,anger
Texas legislators = 🤮,"2022-04-16
22:23:22",0.0,neutral,0.0,No,neutral
The women in Oklahoma was charged because she injected methamphetamines and used marijuana while she'd been pregnant.,"2022-04-16
22:23:11",-0.2023,negative,0.5,Yes,realization
Freaking texan govern Abbot you useless ' the republicans party look in the book of numbers,"2022-04-16
22:21:53",-0.4404,negative,0.2,No,neutral
Se we going to allow this people?,"2022-04-16
22:20:03",0.2263,positive,0.0,No,neutral
If only trump's mommy had an abortion...,"2022-04-16
22:19:22",0.0,neutral,1.0,No,neutral
To a European this stone age hypocrisy. Owning a gun is a right in the US. State sponsored murder the death penalty is ok in the US. Universal healthcare like in my country where the homeless person in the street to the richest are covered. Where if you lose your job or are unemployed you still have healthcare is scarey socialism. A woman right to choose is murder? You do know banning abortion won't stop it. In fact more woman and children will die from back street  abortions. This is like something the Taliban or Iran as Theocratic state would. Stupidly seem to be celebrated in the US. Stand up to Racism. Never Again.,"2022-04-16
22:18:23",-0.9679,negative,0.4821428571428571,Yes,optimism
"Poor Woman, this is just sad as hell, I'm telling you the GQP is enslaving women to the point that they can't practice their individual freedoms","2022-04-16
22:18:08",-0.8625,negative,0.6666666666666666,No,sadness
As long as termination doesn’t mean just before birth…… this has a cause that needs to be cancelled,"2022-04-16
22:17:46",-0.25,negative,0.54375,Yes,neutral
I will never have to worry about being charged with abortion considering I'm gay and 53 years old but charging a woman for performing an abortion on herself makes me sick!!!! This woman needs counselling not a prison sentence.,"2022-04-16
22:17:42",-0.4758,negative,0.5468253968253968,No,optimism
If they force the women to have children the women should say I’m not keeping it I’m sure they can afford lots of orphanages for their forced births.,"2022-04-16
22:16:59",-0.1779,negative,0.5444444444444444,Yes,neutral
There you go playing out 'The Handmaids Tale' in real life!,"2022-04-16
22:14:59",0.2714,positive,0.30000000000000004,No,neutral
If you ever get called in for jury duty in Texas you have an obligation to go. You have a duty to be a juror - meaning don't answer questions truthfully answer questions in the way that will get you jury duty. Then when you are on jury duty just say during deliberations that you don't believe this person did what they did - especially if it's an abortion case. Say there isn't enough evidence that it was an abortion and NOT that abortion is ok.,"2022-04-16
22:14:43",-0.3412,negative,0.625,Yes,annoyance
", and would that baby have lived if she had not done that?","2022-04-16
22:14:24",0.0,neutral,0.0,Yes,neutral
And when does sentience begin????'I will not listen to a Republican politician to tell me,"2022-04-16
22:14:22",0.0,neutral,0.0,No,neutral
Horrifying. Shame on Texas republicans (small 'r' for small minded)! My thoughts are with this lady and with others who face such a heartbreaking decision only to be criminalised.,"2022-04-16
22:13:46",-0.8777,negative,0.6599999999999999,No,embarrassment
As long as abortion is before sentience….then we all win,"2022-04-16
22:13:12",0.5859,positive,0.4,No,approval
"What the hell happened to all those 'pro-choice' anti-maskers from a few months ago? I thought those guys had the Situation in hand? Because they seemed pretty keen on rights of autonomy at the time, right? 'RIGHT ?!?","2022-04-16
22:13:07",0.8793,positive,0.5428571428571428,No,confusion
Disgusting and unheard of. This law is older than the people that run the foolish republicans that have overturn this bill. Sick people here. I look at it as I wish grammy trump would of had one. Just think trump is a card. I also feel that young ladies that have been raped and they are YOUR DAUGHTER. As far as Im concerned Amy Barret should be thinking twice. Its great you adopt but not all children have that pleasure. I am one of those. Raped at a young age beaten daily. Because if I said anything I would be dead. Because I am a Metes.,"2022-04-16
22:12:31",-0.9209,negative,0.5711640211640212,Yes,admiration
"There is something wrong if our country can't or won't  support financially , emotionally and clinically pregnant women and their children. We can spend billions sending a few astronauts to the moon but won't spend money for child care and a mothers sustinence. We can give them remote jobs instead of welfare so they have dignity.","2022-04-16
22:12:19",0.8253,positive,0.47000000000000003,No,approval
Men are a lucky sperm. 1 in a billion'Republican Texans are lucky to be alive,"2022-04-16
22:11:51",0.802,positive,0.688888888888889,No,neutral
What's the ACLU doing about this?,"2022-04-16
22:10:45",0.0,neutral,0.0,No,neutral
"Their only morals are the white Republican men should control everything, that's it","2022-04-16
22:10:44",0.0,neutral,0.5,No,disapproval
"almost all vasectomies are reversible,... mandatory vasectomies for all males from puberty until (if) they get married,... mandatory vasectomy if they get divorced.","2022-04-16
22:10:02",0.1531,positive,0.25,No,neutral
Christo fascism is real an it’s a terrorist threat to American society they are hell bent on passing authoritarian Laws gay people black people activists be careful they are going to use laws to enslave you!,"2022-04-16
22:09:52",-0.9168,negative,0.4633333333333334,Yes,caring
Where's the bill and consequences for men????,"2022-04-16
22:09:19",0.0,neutral,0.0,No,disapproval
I knew this was coming to a head' It is gonna have a lot of repercussions.   The government is getting so communistic that a woman isnt in charge of her body'Texas is a nut state anyway,"2022-04-16
22:09:07",0.0,neutral,0.0,Yes,excitement
"They (the right) dont care about actual abortion because none of them would get one in the first place. They want to control the lives of others that they dont agree with. And they say they are the party of freedom and antigovernment intervention.'Dont they understand that if the 'libtard snowflakes' abort their children, they wont be able to teach them CRT or to say gay?","2022-04-16
22:08:54",0.5365,positive,0.43547619047619046,Yes,approval
I think they understand that in 18 years the population and crime will increase exponentially. It's all designed to lower wages and increase the population in the corporate jail systems.,"2022-04-16
22:08:35",-0.2732,negative,0.0,Yes,neutral
Appeal this all the way to the supreme court..,"2022-04-16
22:08:19",0.5574,positive,0.0,Yes,neutral
"My daughter lives in Texas and said that the charges were dropped.   'Prosecutors dropped murder charges on Sunday against a 26-year-old southern Texas woman over an alleged “self-induced abortion,” admitting that she had not committed a crime. But her case is an example of the lengths to which red states are willing to go to restrict abortion access — and abortion advocates worry it could have a chilling effect on pregnant people seeking medical care in Texas.''The woman was indicted in March after she miscarried and allegedly told staff at a Starr County hospital that she had tried to induce her own abortion. The staff then reported her to the police. It’s not clear how long she had been pregnant or how she sought to induce an abortion. (Her attorney could not be reached for comment on Monday.)","2022-04-16
22:08:08",-0.8674,negative,0.3861111111111111,No,caring
"'if' it's illegal, obviously there should be consequences, but this shouldnt be illegal. what bullshit. 'misogyny, and in the case of that native woman, it's even more ridiculous, considering they couldnt give a single F___ about indigenous people and barely recognize that there was/is a genocide. 'control freaks who have no control over themselves.","2022-04-16
22:07:51",-0.8934,negative,0.47346938775510206,No,amusement
"I live in Texas.  I’m 76, so I won’t be needing an abortion. But this has been an issue for me my whole life.  When I was 28, I had my tubes tied, and had to have my husband’s permission!  This makes me furious.  All about controlling women.  Why don’t they punish the guy who contributed the sperm?","2022-04-16
22:07:14",-0.8988,negative,0.45,Yes,neutral
"So glad I don't live in Texas anymore,  this is going to drive women into the back alleys, like you say, with abortions with no sterilized instruments and quacks doing the job.  How much does Trump actually go to church?  He used to hang out with Epstein for goodness sake.","2022-04-16
22:06:45",0.7645,positive,0.36,Yes,admiration
It's time for me the women of the US that believe we have a right over our own bodies and our health rise up enmass,"2022-04-16
22:05:34",0.44285714285714284,positive,0.7678571428571428,No,admiration
"Vote. Get those awful people out of office. We have a choice in Texas, Abbott, who wants to control our bodies or Beto. Beto trusts and respects women to make decisions for their own bodies. Do you want our rape victims to carry and raise the offspring of a violent act? Do you want a woman to carry a non-viable fetus for 9 months? Shouldn't this decision be a private decision between a woman, partner and her doctor and keep the government out of my womb.","2022-04-16
22:05:06",-0.8504,negative,0.6950000000000001,Yes,neutral
This is how the GOP likes to rule.,"2022-04-16
22:05:06",0.4215,positive,0.0,No,love
What happened to Mr Pac-Man's Channel? He doesn't get any views any more for a channel the size of this one,"2022-04-16
22:05:03",0.5,positive,0.5,No,neutral
These old white men are trying to take us back to the 1950's.,"2022-04-16
22:04:59",0.03333333333333333,neutral,0.06666666666666667,Yes,disapproval
The biggest Hypocrites are religious people from what I found.,"2022-04-16
22:04:30",0.0,neutral,0.25,No,neutral
'Back to the future'! The new Republican election slogan.,"2022-04-16
22:04:19",0.04545454545454545,neutral,0.1931818181818182,No,neutral
A fetus is not a baby. And my body is none of your f**ken business. '      Why don't we make it law that at the age of thirteen every single male has to have a vasectomy. When each male is married and able to provide for a child then the vasectomy will be reversed.,"2022-04-16
22:04:08",0.13571428571428573,positive,0.25785714285714284,Yes,approval
"Just when you thought these issues had been put to rest, here they come again.  Of course the rich will still be able to go to decent hospitals to get abortions.  But, the rest will have to make due as best they can.  You cannot sleep on these issues.  We must get out and vote for progressive candidates.  Otherwise this is the world they will create for us to live in.","2022-04-16
22:04:04",0.8945,positive,0.5361111111111111,Yes,anger
This is soooo insane....,"2022-04-16
22:03:51",-0.4019,negative,1.0,No,neutral
The christian Taliban are turning the USA into a cultural backwater. The civilized world looks on in disbelief as America sinks into dark ages ignorance. Soon they'll be burning witches.,"2022-04-16
22:03:49",-0.3612,negative,0.27999999999999997,Yes,neutral
"She should have lived in Massachusetts, we're an actual first world state in this country.","2022-04-16
22:03:38",0.125,positive,0.21666666666666667,No,neutral
this is giving off witch hunt vibes ):,"2022-04-16
22:03:34",-0.4404,negative,0.0,Yes,neutral
"Sickening!!! I just told my husband the other day that this would happen ,and here it is. These Re-Puke-icans are really sick in the head","2022-04-16
22:03:24",-0.8346,negative,0.7440476190476191,Yes,curiosity
"Abortion should be legal.and accessible in all states up to a certain stage in pregnancy.''The good news is that if you don't want an abortion,  you won't have to get one.","2022-04-16
22:03:05",0.5828,positive,0.5154761904761905,No,neutral
"prison should 6e reserved for hard-core, incorri6le, mentally twisted or psychopathic criminals ONLY.  not women who have a6ortions.  i can not 6elieve what is happening in this country.''6are-foot and pregnant.  THAT'S the motto of these out-right lunatic repu6licans.  6are-foot, pregnant and completely ignorant due to lack of education or the a6ilityt to go to college or even to get a jo6 that pays decently.  this is what these lunatics want.  and if a woman is tied down with a ton of young children, it will 6e that much harder for her to achieve her dreams in life.  this is crazy.","2022-04-16
22:03:04",-0.9422,negative,0.5482323232323233,No,neutral
"It should be stated the charges have been dropped in this case.  However, the fact that they filed charges in the first place raises all kinds of red flags.","2022-04-16
22:03:03",-0.4939,negative,0.16666666666666666,Yes,caring
The focus needs to be on preventing  unwanted pregnancies. Birth control methods need to be free and easy to obtain. Ripping fetuses from wombs is unpleasant for all involved.,"2022-04-16
22:02:51",0.2732,positive,0.861111111111111,Yes,approval
Didn't they have to drop these charges? The DA was too dumb to know the law,"2022-04-16
22:02:47",-0.7579,negative,0.5,No,annoyance
Well that's incredibly disgusting.. 'leaders of the free world' huh?,"2022-04-16
22:02:44",0.1796,positive,0.9,No,disgust
"These fairy-tale believing RWNJs, want to force all women to give birth, but once they give birth, they don't give  a damn about the baby.","2022-04-16
22:01:49",0.4655,positive,0.0,Yes,desire
I remember Trumps state of the Union address. It was the weirdest thing I've ever seen.. Among all the crazy vibes was Trump showing kids as an example for anti- abortion.. Predictable...blond hair and blue eyes..,"2022-04-16
22:01:19",-0.6808,negative,0.5,Yes,disappointment
"The 'funniest' thing is, most pro-life people are pro-death sentences...","2022-04-16
22:01:07",0.5859,positive,0.5,No,amusement
Please the first Republican kid to flunk out of Med School will buy a Mobile home and have traveling abortion clinic throughout the state that they live in.,"2022-04-16
22:00:47",0.19318181818181818,positive,0.41666666666666663,Yes,neutral
"this is not the action of a caring civilized country..................will the man also get the same sentence, if not this is just a continuation of the biblical discrimination of women by men","2022-04-16
22:00:11",0.5423,positive,0.375,No,neutral
A native woman has a miscarriage and is judged to be a murder’er and is then found guilty by her own ppl. People don’t need white people to be jerks it just helps if one is white,"2022-04-16
22:00:07",-0.3182,negative,0.5,No,neutral
Sounds like The Handmaids Tale is coming true.,"2022-04-16
22:00:05",0.6486,positive,0.65,Yes,neutral
They decided to drop charges,"2022-04-16
22:00:03",-0.4939,negative,0.0,No,anger
"Should the man that knocked her up be charged as an accessory to murder? Also, as this keeps happening in Texas, let's see the racial breakdown...","2022-04-16
21:59:30",-0.7579,negative,0.0,Yes,admiration
Thank you for FINALLY covering this David.  I still don't know why she was arrested and jailed.  Abortion is still a right in this country for now.,"2022-04-16
21:58:50",-0.5859,negative,0.7678571428571428,No,gratitude
The degeneracy is accelerating.,"2022-04-16
21:58:49",0.0,neutral,0.0,No,neutral
Old news. Charges were dropped last week. Unless this is a new woman.,"2022-04-16
21:57:42",-0.2732,negative,0.2404040404040404,Yes,neutral
"I think this is outrageous. Men bear mo responsibility for impregnating a woman. We don't  get pregnant on our own. If men had to carry a child for 9 months. Then spend hours, sometimes days in extreme agonizing painful labor or have to have cesarian surgery these abortion laws would not even be considered. Every time a woman has a child she risks her life. How about we castrate men who get women pregnant? Or at least enforced vasectomys.","2022-04-16
21:57:03",-0.9056,negative,0.7571428571428572,Yes,confusion
"This is several days old. The charges were dismissed, and the DA said she never should have been charged.","2022-04-16
21:56:51",-0.4404,negative,0.1,Yes,disapproval
"Hey USA! In Australia it's the 21st century, how is it in the 19th century? Working out for you?","2022-04-16
21:56:27",0.0,neutral,0.0,Yes,disapproval
Welcome to 'The Hand Maids Tale' in real time.,"2022-04-16
21:56:04",0.7351,positive,0.6000000000000001,No,optimism
"That's state terrorism, pure and simple.","2022-04-16
21:55:36",-0.6808,negative,0.4285714285714286,No,joy
There is a sickness in this country to try to control other's lives. But they don't want their own lives 'controlled' by wearing masks to protect others.,"2022-04-16
21:55:13",0.4708,positive,0.6875,No,neutral
Trump is pro-trump. It doesn't go beyond that.,"2022-04-16
21:54:53",0.0,neutral,0.0,No,neutral
Let me see if I understand this.  A woman has an abortion and is charged with murder - Kyle Rittenhouse shoots and kills two people and walks free.,"2022-04-16
21:54:44",-0.7717,negative,0.8,No,confusion
I think now is the time woman join together and say NO to all men. Cut them off. No sex. The men are also responsible and need to be held accountable. Murder and manslaughter are extream and ridiculous charges.  The only way to change this is for women to close the fuzzy door.,"2022-04-16
21:54:40",-0.9008,negative,0.85,Yes,neutral
David Pakman has the IQ of a tennis ball. Sorry Tennis balls.,"2022-04-16
21:54:38",-0.0772,negative,1.0,No,sadness
America seems fucked either way '🤔... my life 'But!'Non of my business 'Why care people?'Its whatever,"2022-04-16
21:54:35",-0.3595,negative,0.7,No,annoyance
"A miscarriage is a biological reaction. If you get a liver transplant and your body rejects it, should you go to prison ?'US political system is more than delusional ! Split the USA and watch how many states will be quickly deserted, empty.'Is this horrific Nazi behaviour normal ?'Phil, Belgium.","2022-04-16
21:54:21",-0.9246,negative,0.5357142857142857,Yes,fear
Accurate headline: Woman charged with murder because Texas criminalised healthcare.,"2022-04-16
21:53:56",-0.7579,negative,0.6333333333333334,No,neutral
The charges have already been dropped. Whoever is in charge of posting David’s cuts should be aware of this.,"2022-04-16
21:53:40",-0.5106,negative,0.25,No,neutral
I really believe that no woman really wants to abort her child. ''What a tough topic to talk about.,"2022-04-16
21:53:08",-0.4522,negative,0.37777777777777777,No,annoyance
how thoroughly wretched the righteous...,"2022-04-16
21:52:14",0.0,neutral,0.0,No,admiration
A host of religious fundamentalist and hypocrites the want to impose a so called Christian Sharia law (while decrying Islam) to turn women into 2nd class citizens. Meanwhile most Democratic politician will spout empty rhetoric and do nothing to fight against these ridiculous laws and the lawyers enforcing them.,"2022-04-16
21:52:02",-0.4617,negative,0.375,Yes,approval
"Coming to your state in the near future. Question, does that mean that if, in a car accident were a 15 week pregnant mother survives and the foetus doesn't, does the driver of the other vehicle automatically gets charged with manslaughter?","2022-04-16
21:51:49",-0.5719,negative,0.4175,No,curiosity
plenty people pointing out correctly that this has already been dropped. you're missing the fact that it shouldn't have even been charged in the first place. she's been jailed and given huge bail in this process. that alone is immense levels of bullshit.,"2022-04-16
21:51:33",-0.8658,negative,0.5708333333333333,Yes,disapproval
"I find it really strange that the host of this channel according to Social blade gets 10,000 Subs per month. At the same time as their viewership is deteriorating and they only get a couple of thousand views per video. Very odd I wonder how much a subscription bot goes for now","2022-04-16
21:51:16",-0.5699,negative,0.3111111111111111,No,surprise
"A fetus is not a citizen. Whether or not abortion is immoral or not is irrelevant. The government has no authority over you until you are issued a birth certificate and a social security number. This requires that you must be BORN. It matters not when life begins, only when you can enter into a covenant with a government. This requires that you must have documentation of your own live birth, as you must prove for all kinds of contracts and agreements.","2022-04-16
21:51:14",0.7317,positive,0.7133333333333333,Yes,disapproval
Meant they will start killing them selfs too because of this law,"2022-04-16
21:51:13",-0.6597,negative,0.0,No,neutral
"For the right wing medical police state, punishing women is a bonus. They also favor rapists over rape victims.","2022-04-16
21:50:57",-0.8658,negative,0.26785714285714285,Yes,admiration
"If they are going to charge the woman (which is insane) then why are they not charging the 'father' as an accomplice? That egg didn't fertilize itself after all.. There should be equal guilt on the man. But oh no, just like in the bible, only the women are to blame. Ridiculous nonsense. Everything's bigger in Texas, especially their ignorance","2022-04-16
21:50:17",-0.9139,negative,0.7916666666666666,Yes,neutral
It almost sounds like you're saying that this is some kind of 'Slippery Slope' going on here.. 🤔'😂😂😂😂,"2022-04-16
21:50:16",0.9156,positive,0.9,Yes,neutral
"Please tell me I can do something about this!  I’m so appalled I’m queasy!!  This is too too wild, wht else r  conservatives going to do, wht’s next, capital crime for sex b4 marriage?!?!  Please David, tell me there is something I can do to stop this disgusting situation!!!","2022-04-16
21:50:13",-0.9099,negative,0.6,Yes,annoyance
What happens to the guy that got her pregnant.  Why is it only a woman's crime.,"2022-04-16
21:50:08",-0.5423,negative,0.75,Yes,excitement
"Maybe not all of them, but a lot of these so called 'pro life' people seem more 'pro forced pregnancy.'","2022-04-16
21:49:36",-0.6616,negative,0.35,Yes,neutral
Wow. I feel sick. This is horrific 🤬,"2022-04-16
21:49:01",-0.5994,negative,0.9523809523809524,Yes,surprise
"This is so dumb. Republicans are anti fact, logic , life, everything. Go shut yourselves in your homes and go away. Sad afraid people. Annoying.","2022-04-16
21:48:58",-0.907,negative,0.825,No,sadness
States enacting these abortion bans can expect an increase in crime in about 18 to 23 years.,"2022-04-16
21:48:50",-0.296,negative,0.0,Yes,curiosity
ANY TEXANS HERE ????? WE BETTER COME OUT N VOOTE Y'ALL....ASK PEOPLE  AROUND YOU TO VOTE BLUUUUUE  THIS NOV......,"2022-04-16
21:48:15",0.6801,positive,0.5,No,approval
I thought this was thrown out or was that another thing,"2022-04-16
21:47:46",0.0,neutral,0.0,No,confusion
"OMG, that poor woman. I'm glad I live in Canada. At least women here have a say over their bodies.","2022-04-16
21:47:39",-0.0258,neutral,0.625,No,joy
Actually there is something that the Republicans don't really understand it could be extreme backlash outside the supreme Court with each side you know we're going to have to keep it and when you start getting rid of these abortion laws I mean you have to realize the judges have to deal with the backlash if they do rowvway it could backlash to the point where people will do what they did at seriously Capitol Hill and this time those judges might not be so lucky I mean this is only my opinion but as many people as it's angering it could end up like that if the Republican controlled supreme Court is not careful and they have to weigh that when they make their choice,"2022-04-16
21:47:37",0.7537,positive,0.6113636363636363,Yes,annoyance
I wanted to jump through the screen and slap that woman who testified on katanji Brown Jackson hearings'..they aren't all sweetness and light like she tried to portray,"2022-04-16
21:47:22",0.121,positive,0.7,No,neutral
someone has to start a gofundme for her legal fees.,"2022-04-16
21:46:55",0.128,positive,0.2,Yes,neutral
"This was already dismissed, so clearly prosecutors are not interested in this type of law as well.","2022-04-16
21:46:43",0.516,positive,0.44166666666666665,Yes,neutral
I dislike Abbott,"2022-04-16
21:46:30",-0.3818,negative,0.0,No,confusion
It's going to get works,"2022-04-16
21:46:07",0.0,neutral,0.0,No,neutral
How can a woman be charged with murder if the fetus is not viable? I'm sick of men making decisions concerning women's health. How about let's making men get vasectomies?,"2022-04-16
21:45:47",-0.6319,negative,0.8571428571428571,Yes,annoyance
This is the reason why s*** like this is bulshit; it runs on the 'logic' of guilty till proven innocent.,"2022-04-16
21:45:23",0.2732,positive,0.85,Yes,love
And it begins...the coat hanger abortions,"2022-04-16
21:45:11",0.0,neutral,0.0,No,curiosity
"Yup, it’s about punishing “sin” and legislating a religious worldview against premarital sex, has absolutely nothing to do with “saving the unborn”","2022-04-16
21:44:55",-0.5574,negative,0.575,Yes,neutral
"Technically, to remain consistent with their ideology this makes sense. If one believes life begins at conception this is a murder. I wonder...if she fell down the stairs is that involuntary manslaughter?","2022-04-16
21:44:53",-0.6908,negative,0.21296296296296294,No,approval
It's time for this Texas native of 64 years to get out before it gets any worse,"2022-04-16
21:42:58",-0.4767,negative,0.6,No,disgust
Hi I can't believe it we are living in the 21st said today and assess what America has been reduced to a feel sick as a woman but as human being I am brutally an utterly disgusted,"2022-04-16
21:42:51",-0.9286,negative,0.48928571428571427,Yes,caring
Texas sucks ass.,"2022-04-16
21:42:48",-0.7184,negative,0.3,No,annoyance
Abortion is a touchy subject! But how can you murder something inside your womb that has no brain function. Let's leave out our beliefs in the soul and God and look at this biologically. The building blocks for the brain begin in week 7 and it goes through many developmental processes. In the 23 third week it begins to dream. ''How can somebody be charged for murder if it's not sentient before the 23 week?,"2022-04-16
21:42:37",-0.9577,negative,0.27777777777777773,Yes,neutral
"Women who are not sure if they 'may' ever need an abortion (for whatever your reason or lifestyle) need to move out of any state that take away your rights to not only have a safe abortion.  You were born with 8 fingers and 2 thumbs, hitchhike the hell out of there! See how they handle not only no lovin' but no more procreation for those Nutters. Don't allow those damn metal clothes hangers be brought back 😥","2022-04-16
21:42:04",-0.2596,negative,0.6481481481481481,Yes,approval
"I seriously doubt it was by immaculate conception, so now charge and arrest the guy that caused the pregnancy","2022-04-16
21:41:08",-0.6808,negative,0.3333333333333333,Yes,annoyance
Wingnuts SO deserve Scump.,"2022-04-16
21:41:05",0.0,neutral,0.0,No,approval
"This case got dropped already, she isn’t being charged","2022-04-16
21:40:58",-0.2023,negative,0.0,No,admiration
Texas needs to be charged with murder and criminalizational murder cuz they are forcing this so they can charge people with murder so they can kill them legally but no reason except for they want to kill people they think they have the right shooting get this is why Republicans technically guilty with murder they have blood actually Fox News and the Republican party are drowning in blood due to their actions,"2022-04-16
21:40:22",-0.9823,negative,0.44214285714285717,No,annoyance
This is so incredibly dystopian and disconcerting.,"2022-04-16
21:39:32",0.9,positive,0.9,No,sadness
"Sue, sue, sue, sue, sue, sue, sue, sue, sue, sue, sue, sue, sue!","2022-04-16
21:38:47",0.0,neutral,0.0,No,neutral
What the hell are you doing America?'It's time to step outside and explain yourself.'Also: France should takes it's statue back. 'With impunity.,"2022-04-16
21:38:40",0.0,neutral,0.025,No,neutral
Incredible how far backwards the right is.,"2022-04-16
21:38:26",0.42857142857142855,positive,0.8119047619047618,No,admiration
They will have to extend death row and hire more executioners. Great times for Texas.,"2022-04-16
21:38:25",0.2911,positive,0.625,No,admiration
When did the taliban take over texas?,"2022-04-16
21:38:18",0.0,neutral,0.0,No,neutral
"I knew a woman who had an illegal abortion, hemorrhaged, and almost died.","2022-04-16
21:37:36",-0.785,negative,0.5,No,curiosity
But isn't there something in the Texas law that exempts abortions in their murder law?,"2022-04-16
21:37:10",-0.8201,negative,0.0,Yes,neutral
Republicans. Where getting an abortion is the same as shooting up kids at school.,"2022-04-16
21:37:06",0.0,neutral,0.125,No,disapproval
These so called Christian believers of wanting to ban abortion since it ends a life. Should also want to ban the death penalty and medical hospice.,"2022-04-16
21:36:54",-0.93,negative,0.0,Yes,anger
And so it begins.,"2022-04-16
21:36:52",0.0,neutral,0.0,No,neutral
"Welcome the Gilead ladies, welcome to Gilead...''Any woman who votes Republican nowadays has rocks in her head!","2022-04-16
21:36:52",0.7424,positive,0.9,Yes,gratitude
"'Bah god, that baby had a family!'","2022-04-16
21:36:28",0.3382,positive,0.0,No,neutral
Don't know if it's the same case I'm aware of but if it is it wasn't an abortion.  The woman in question had a still birth and was then arrested and charged for murder.,"2022-04-16
21:36:28",-0.9313,negative,0.1875,No,confusion
I'm so surprised that people even stay in Texas.,"2022-04-16
21:36:27",0.2944,positive,0.9,No,neutral
America really has lost its way... This is madness.,"2022-04-16
21:36:26",-0.6682,negative,0.2,Yes,neutral
This was dropped. It's still so hard to believe though.,"2022-04-16
21:36:20",-0.2183,negative,0.5416666666666666,No,neutral
"I'm starting to think that everyone in the USA is cosplaying some sort of 'parody nation' to teach people what not to do, ever, under any circumstance.","2022-04-16
21:36:20",0.0,neutral,0.1,No,neutral
You are quite late on many of your stories.. the charges were dropped..,"2022-04-16
21:36:17",-0.2732,negative,0.55,No,neutral
"If they can do this, can they also charge a woman who has a miscarriage with 'involuntary manslaughter'?'(sorry, I wrote this before watching the video)","2022-04-16
21:34:58",-0.5,negative,1.0,No,neutral
Self induced?,"2022-04-16
21:34:49",0.0,neutral,0.0,No,neutral
Just waiting for the inevitable story about the rich people having abortions and nothing happening to them.,"2022-04-16
21:34:34",0.5574,positive,0.875,Yes,approval
Religious laws,"2022-04-16
21:34:34",0.0,neutral,0.25,No,neutral
"Wasn't this dropped, though?","2022-04-16
21:33:12",0.0,neutral,0.0,No,neutral
"Damn you, Greg Abbott, you monster! '(shakes fist in air)' We won't let you get away with this!","2022-04-16
21:32:51",-0.508,negative,0.0,No,neutral
"This is profoundly disturbing. No woman WANTS an abortion, only if there's no other choice.","2022-04-16
21:32:36",-0.7717,negative,0.56875,No,neutral
"I HATE living in this state. As soon as we vote abbott out in November, we won’t have to worry about this dumb ass crap.","2022-04-16
21:32:24",-0.9496,negative,0.7333333333333334,No,anger
Abortion is what Pharaoh did to kill the Offspring of the Hebrew Israelites…Now they do it to cull numbers in MOST Cases yet Adoption &gt; Abortion,"2022-04-16
21:32:23",-0.6908,negative,0.5,No,anger
Screw Texas and screw Florida.''What backwards places. Too bad.,"2022-04-16
21:32:21",-0.6486,negative,0.6666666666666666,Yes,disgust
Here we go..,"2022-04-16
21:32:19",0.0,neutral,0.0,No,neutral
Jimmmyyyy Dorrreeeee!,"2022-04-16
21:31:44",0.0,neutral,0.0,No,neutral
"Charges have been dropped,  she took the morning after pill,  there was no pregnancy in evidence when the pill was taken, so no murder could have occured.","2022-04-16
21:31:44",0.2692,positive,0.0,Yes,admiration
"Good thing SCOTUS will revert this even if 5-4. I mean, it's not like white people claiming to care about women and minorities supported a fascist just because their man lost the primar-ohhhhhh...","2022-04-16
21:31:36",0.1002,positive,0.4291666666666667,No,admiration
It would be more effective if protestors expressed their outrage at the polls. And vote the politicians who voted for this draconian law out of office.,"2022-04-16
21:31:36",0.024,neutral,0.65,Yes,disapproval
What in the actual Squirrel shit!?,"2022-04-16
21:31:24",-0.5983,negative,0.45,No,neutral
This is incredibly scary,"2022-04-16
21:31:21",-0.5413,negative,1.0,No,fear
"I hope she sues for false arrest. As the DA admits, there was no law to justify the charge.","2022-04-16
21:31:09",0.128,positive,0.3,No,optimism
This is wild!,"2022-04-16
21:30:56",0.125,positive,0.4,No,neutral
What is this world coming to,"2022-04-16
21:30:51",0.0,neutral,0.0,No,annoyance
