Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
lady justice totally blind means nothing to that guy.,"2022-03-24
20:01:12",0.1045,positive,0.6666666666666666,No,neutral
Michael has the look of a child that just had a spoonful of castor oil and just doesn't believe it's good for him. David schooled the fool that is known as Micheal Knowles. Hahahahahahaha!,"2022-03-24
20:01:07",-0.6806,negative,0.6000000000000001,Yes,admiration
And why should she be asked to define what a woman is in the first place?,"2022-03-24
20:00:58",0.25,positive,0.3333333333333333,No,neutral
She wants to know what a woman is OK boys and girls this is where the baby comes from.'Any other stupid questions like why daddy has testicles,"2022-03-24
20:00:56",0.2577,positive,0.49375,Yes,anger
Nicely done,"2022-03-24
20:00:44",0.4404,positive,1.0,No,admiration
"Not a fan of Michael Knowles, but I think I know what caused the confusion in the last half of the conversation. Michael was quoting Marsha Blackburn 'What is a woman' and then followed with his own list of suggestions, (legal, philosophical etc). I think he meant to say 'it could be a legal, philosophical definition' as a suggestion not as a continuation of Blackburn's quote. Also, Michael is right to say prescriptive not proscriptive as David said. Prescriptive is the correct term as it refers to  prescribing a definition. Proscriptive refers to prohibiting something. Turns out definitions do matter ;)","2022-03-24
20:00:42",0.1825,positive,0.3521164021164021,Yes,confusion
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m39s"">6:39' oof David nailed him to the wall, good catch. Micheal is a slippery snake oil salesmen, catching him messing his rhetoric like that was solid work.","2022-03-24
20:00:41",0.7184,positive,0.5333333333333333,Yes,admiration
"Just a fun little fact... I work for a doctors office and I process lab results every day. Certain lab orders are different based on whether or not the patient is male or female because the result range is different for each. It would make a lot of conservative heads explode to know that once a patient has been transitioning, those lab orders and results switch from their birth sex to their current sex because that result range has shifted along with their transition. So even medically, it is not so easy to define 'male' or 'female' the way they'd like to define it.","2022-03-24
20:00:34",0.5956,positive,0.3852813852813853,Yes,amusement
Pakman is beyond smug,"2022-03-24
20:00:27",0.2023,positive,0.0,No,neutral
"You schooled him, but you didn't do a kill shot. I truly think you'd go up a level if you learned how to do that with class.","2022-03-24
20:00:08",0.8737,positive,0.0,No,curiosity
"If the definition of a woman is 'a person who is not a man', you need to define what a woman is in the first place.","2022-03-24
19:59:41",0.25,positive,0.3333333333333333,No,neutral
Well done,"2022-03-24
19:59:40",0.2732,positive,0.0,No,neutral
"What a waste of David's times. He accused the judge of being a leftist, and want her to answer questions not pertaining to the job she is interviewing for. This guy spent 80% of the program wanting David to define women.","2022-03-24
19:59:28",-0.5719,negative,0.2333333333333333,No,anger
Who cares?  It was a stupid question designed to try and trap Judge Jackson; and she handled it very well!,"2022-03-24
19:59:26",-0.1528,negative,0.65,No,anger
It can be defined but why does it need to be? Why does everyone care so much? Can you be a person?,"2022-03-24
19:59:22",0.7041,positive,0.2,No,caring
did they ask kavanah what the 'legal' definition of a woman was? it's just absurd,"2022-03-24
19:59:18",0.128,positive,0.6,No,neutral
"Thanx,I'd been told not to wasre time listening to Mike,and they were right. Can't define woman cuz of trans,...so FUCK Q ,Mikey","2022-03-24
19:59:18",-0.6408,negative,0.5678571428571428,No,anger
That guy was a smiling asshole. I was amazed you made it through it David.,"2022-03-24
19:59:16",0.7351,positive,0.0,No,anger
"'WOMEN, persons. In its most enlarged sense, this word signifies all the females of the human species; but in a more restricted sense, it means all such females who have arrived at the age of puberty. Mulieris appellatione etiam virgo viri potens continetur.' Dig. 50, 16, 13.","2022-03-24
19:59:16",-0.5913,negative,0.4,Yes,anger
Pakman is the GOAT 🐐,"2022-03-24
19:59:09",0.0,neutral,0.0,No,neutral
"Why don't people 'man up' ( sorry couldn't help it), and admit that the question of defining a man or woman is actually really hard. He said: (paraphrasing) 'a woman is the gender that can produce offspring'. Ok... So pre-pubescent girls are not women? Post menopausal women, or women post- hysterectamy don't qualify? 'I've given this a lot of thought. There are holes to all the arguments i have heard. It's not easy. 'There are genetic conditions where a person can have 2 X chromosomes and still have a penis. 'It's not easy. 'Isn't it easier to just listen to the actual person and see who they feel? 'If you're reading this and you have a strong feeling about YOUR gender, imagine getting a blood test back and being told your chromosomes expressed in a very rare way and you are genetically the 'wrong' gender. Would that affect how you feel? Would it change your mind? Even if the SCOTUS defined gender chromosomally, to stop people 'cheating the system'?","2022-03-24
19:59:04",-0.9465,negative,0.6765151515151515,No,caring
"There is no definition of a woman that any human can give that would not exclude someone from that category that the definer knows is actually a member of that category. I reviewed the video word by word, and I notice that Michael never states his definition of a woman. He states what he calls 'The old definition', and as a person that can bear children, and produce eggs. But he never states that this is his definition. I think it would be safe to assume it is his definition, but I won't do that because he didn't say it was. But let's look at why that definition isn't correct because it excludes people that we all know are women. There are many women that don't produce eggs, and are incapable of bearing children. Where do they go? And this goes for every single definition of a woman that anyone can make. We all have our own personal definitions of what a woman is. For me, a woman is any person that claims membership of that group exclusively, and accepts the responsibilities, and disadvantages inherit with that role, alongside the other members of the group. This does not mean that they can't work alongside their group members to alleviate disadvantages, but they may take no action that alleviates those disadvantages for them alone. To do so would place them outside of the group. Even this very broad definition would still exclude some people that I know are women, but it is as close as my small brain can come to an all inclusive one.","2022-03-24
19:59:03",-0.9345,negative,0.35235969387755095,Yes,annoyance
I hadn't heard of Michael Knowles until today.  'I'm already NOT a fan.  🙄,"2022-03-24
19:58:51",-0.2411,negative,0.0,Yes,approval
He absolutely did ask for the legal definition😂😂😂,"2022-03-24
19:58:43",0.8481,positive,0.55,No,approval
"Well, that was ridiculous.  He spent the whole time on the 'define a woman' thing.","2022-03-24
19:58:42",-0.1027,negative,0.5,No,neutral
The low key shade by DP is priceless 😂😘,"2022-03-24
19:58:29",0.5574,positive,0.7666666666666666,Yes,neutral
"I pity so many of you. You're being so manipulated by folks with agendas. 'Please, do yourself a solid -- think for yourself, but live in reality. '''Domari Nolo 'PA III","2022-03-24
19:58:26",-0.2103,negative,0.32499999999999996,No,neutral
Everyone on The Daily Wire is a political hack,"2022-03-24
19:58:15",0.0,neutral,0.05,No,neutral
You should do more adversarial interviews in the future great content; and probably alongside Sam Seder in the 'S' tier of the debate/live interview format.,"2022-03-24
19:58:11",0.3197,positive,0.4583333333333333,Yes,admiration
Thanks for 'coming on and giving the progressive viewpoint'?! Doesn't he know there isn't one progressive viewpoint. That is why we on the left spend so much time eating each other. We debate many issues and few subjects have homogenous agreed views. The subject of gender identity and trans gender are such issues that divide many on the left too.  The right is united by bigotry and wilful ignorance.,"2022-03-24
19:58:07",0.7901,positive,0.29491341991341985,Yes,disapproval
It is as clear as day that those people frantic to have you give a definition of the word woman are anti-trans people. Why the hell else are they asking the question?,"2022-03-24
19:58:07",-0.0772,negative,0.3833333333333333,No,annoyance
"Oh David, you make us so proud.","2022-03-24
19:58:01",0.6113,positive,1.0,No,admiration
"Democrats would not have been outraged if KBJ had given the dictionary definition of the biological definition. Most Democrats never think about such things. Only Republicans care about such things, to the point of obsession, because they think it gives them an excuse to hate and demean people. No matter what KBJ said the fringe right would spin it into an excuse to hate her.","2022-03-24
19:57:44",-0.498,negative,0.5935714285714286,Yes,annoyance
"See, this is why it's not useful to show up on these shows.  David literally wanted him about Marsha Blackburn's request for a legal definition of woman, and he did, I even rewound, that's what he said... and then refuted for 4 minutes of air time.","2022-03-24
19:57:39",-0.2278,negative,0.1,Yes,desire
Good job sir. Hopefully he asks you back on so you can correct him some more!,"2022-03-24
19:57:39",0.7088,positive,0.3666666666666667,No,admiration
"neither biology nor gender have anything to do with justice or with the law. When a case is brought before a judge, what matters are the arguments, the facts and the evidence.","2022-03-24
19:57:15",0.2023,positive,0.0,Yes,annoyance
"Wait until this guy learns that male seahorses give birth, or more than 500 species of animal naturally change gender 🤣🤣🤣","2022-03-24
19:57:07",0.8625,positive,0.3333333333333333,No,admiration
"Would like to hear his definition ... also, wasn't that bad of an interview. For one, he was not as stupid as Tucker Carlson, and I also truly think he wanted the engagement. And to be fair. The Supreme Court might just be asked to 'define' a woman. It certainly seem to be going that way.","2022-03-24
19:56:37",0.9653,positive,0.7845238095238094,Yes,amusement
"Conservatives love to argue things that aren’t important, while doing very little for people who aren’t rich.","2022-03-24
19:56:25",0.802,positive,0.75,Yes,love
It’s funny how in a 10 minute exchange they both end up back tracking at some point.,"2022-03-24
19:56:22",0.4404,positive,0.5,Yes,amusement
"@'https://www.youtube.com/watch?v=dwOSlwtyA_M't=9m56s"">9:56' Sir, your wife is up in the air.","2022-03-24
19:56:19",0.0,neutral,0.0,Yes,love
"Perfect job, David!!!","2022-03-24
19:56:16",0.6784,positive,1.0,No,admiration
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m40s"">6:40' - 'Legal perspective, a constitutional perspective, a philosophical perspective'. Yup he said it. But shouldn't there be a legal definition of woman if there are specialised laws for them? (PS i don't know the context, I just saw a clip of a lady asking another lady definition of a woman)","2022-03-24
19:56:09",0.25,positive,0.13333333333333333,Yes,confusion
Well done David.,"2022-03-24
19:55:49",0.2732,positive,0.0,No,neutral
"Ok, that guy is just playing by stupid by acting like Jackson doesn't know the definition of woman... total nothing burger with fries.","2022-03-24
19:55:45",-0.0258,neutral,0.5625,Yes,admiration
"I couldn't finish the whole thing, he's too much for me.  I was done when he said you could say she wasn't more qualified than any of the existing judges because they could define what a woman was.  David was great for going on his show, but the reason most deny the request is because it always turns into this.  It's a trap, so to speak.  Might as well go on Alex Jones.","2022-03-24
19:55:17",-0.6046,negative,0.47000000000000003,Yes,admiration
"First I'll say that was a good discussion, everyone was courteous and respectful. I'll then say holy shit can Republicans stop caring about man vs woman? If you want to be a man then be a man, if you want to be a woman then be a woman, that's as far as anyone should care. Asking a supreme court justice 'what is a woman' is pointless in every way and only shows how much prejudice you have in your heart","2022-03-24
19:55:13",0.9601,positive,0.6814814814814816,No,disapproval
Why didn't Marsha Marsha Marsha ask what is a man?,"2022-03-24
19:55:11",0.0,neutral,0.0,No,neutral
Michael spanked. Ouch!,"2022-03-24
19:54:44",0.0,neutral,0.0,No,neutral
'It's never been asked because it's never been an issue before.' Really? So it wasn't an issue even as late as when Kavanaugh and Barrett were screened? Or because all they got from Republicans were softball questions? GD hypocrites.,"2022-03-24
19:54:43",-0.04999999999999999,neutral,0.4,No,neutral
"Props to David for always bringing a cool head and educated views to conservative shows, always staying civil but being assertive when necessary. Michael Knowles is a disgusting hack and I definitely wouldn't have been able to hold back some comments in his presence lol","2022-03-24
19:54:14",0.5106,positive,0.6392857142857142,Yes,amusement
I like how u kept using his name. Like a mom talking to a kid .,"2022-03-24
19:54:07",0.6124,positive,0.0,No,neutral
funny how the party who installed a religious cultist who know nothing about the law now are desperate to find something to blame on a very qualified judge,"2022-03-24
19:53:45",0.2263,positive,0.6375,Yes,amusement
This is old school Pakman. Love it!,"2022-03-24
19:53:36",0.6696,positive,0.4,Yes,love
"David, you ripped it up brother 😊","2022-03-24
19:53:24",0.7184,positive,0.0,Yes,disappointment
Logical fallacies! That's all this Republican has.,"2022-03-24
19:53:00",0.3125,positive,0.25,Yes,neutral
How did that not go well lol,"2022-03-24
19:52:46",0.4215,positive,0.7,No,amusement
"They always ask something ' when U call them on it, they backtrack ' say they didn't say it.","2022-03-24
19:52:44",0.0,neutral,0.0,Yes,neutral
What a ridiculous conversation this narrator is instigating! This has nothing to do with her confirmation. These religious bigots need to stay out of other's lives.,"2022-03-24
19:52:43",-0.4199,negative,0.5416666666666666,Yes,neutral
"David should have just discussed the definition of man/woman by explaining the complications of using any definition Knowles might have wanted.  Hell, ask him for HIS definition.  For example, chromosomal definitions (XX/XY) ignore intersex conditions (XXY/XYY) and the transgender community, and reproductive definitions suggest that infertile women and post-menopausal women aren't actually 'women.'  From there it's easy to point to the bizarro need for defining sex in rigid terms, and how in the final analysis it is simply an effort to discriminate against those who don't fit a traditional (and overly simplistic) worldview.","2022-03-24
19:51:43",-0.7789,negative,0.5629251700680272,Yes,neutral
Rational thought process is just difficult for Conservatives. You actually expected him to stand behind what he said? How dare you! That's being just being too rational! Just because it was convenient to say something at some point in time does not mean it will be convenient to stand behind it shortly after! You just mis-heard what he might have incorrectly suggested.,"2022-03-24
19:51:30",-0.5229,negative,0.63125,Yes,anger
"LOL Well done, David!  Don't wait by the phone for your next appearance. I wish Michael would tell me what 'gralmamala' means I can't find it in any dictionaries and he says that all words have inherent meaning.","2022-03-24
19:51:27",0.8236,positive,0.35,Yes,desire
Micheal Knowles is stupid did you really expect more lol,"2022-03-24
19:51:23",-0.0112,neutral,0.6,Yes,amusement
Cripes  🤦‍♂️ that clown has a feral intellect ! 'David answered him with humility and humanity !,"2022-03-24
19:51:21",0.555,positive,0.0,Yes,neutral
so when a ‘woman’ stops or can’t bear eggs she is no longer a woman? my wife would disagree with that,"2022-03-24
19:51:20",-0.6597,negative,0.0,Yes,neutral
"There is no law that is determinant on whether someone in particular is a man OR a woman.  The crux of gender-based laws is that a law can not be established that would discriminate based on gender.  So, if a woman or transgender man or any other gender classification sues based on a gender-based law, it won't even be discussed what gender the plaintiff is...only whether the law has a discriminatory factor.''That being said, David did a very poor job in this clip.  He's so used to no one pushing back when he says 'There are so many that we can't have a good faith argument with' that he fell to that ad hominem at least 3 times that I noticed.","2022-03-24
19:51:20",-0.8386,negative,0.4269047619047619,Yes,gratitude
"I respect you for trying, but I think it's a waste of time.  You were never gonna convince him of anything he didn't already believe.  Nor were you gonna convince any of his audience.","2022-03-24
19:50:53",-0.3094,negative,0.0,Yes,neutral
What about hermaphrodites?,"2022-03-24
19:50:46",0.0,neutral,0.0,No,neutral
This guy is such a clown. The Daily Wire is just trash.,"2022-03-24
19:50:40",0.0,neutral,0.25,No,neutral
The fact that we are talking about that question shows you why she was asked that.,"2022-03-24
19:50:33",0.0,neutral,0.0,No,confusion
"What is it with right wingers and their obsession with trans people? That's all they talk about anymore. I guess the tax breaks for the rich and endless wars isn't working for them anymore, so they have to turn to culture wars to please their ignorant base. They are not interested in real policy that could make working folks  lives better - better wages, 4 day work weeks, Medicare for all,  free college and trade schools. They call that communism. SMH","2022-03-24
19:50:28",-0.2479,negative,0.6261904761904762,No,excitement
"Because it's never been controversial before' in of itself is reductive, to the extent, we all know good and well in good faith the unwarranted hurdles our female counterparts contend with.  David, you did great, he wasn't listening, he was trying to be courteous, he was sticking to 'his' points, and you challenged his improvisation, or lack of. I hope this gets viewed for the semantics alone. Now, transgender completive sports should not be allowed to distort this broadening subject in any way, the Olympic committee can create a transgender competition without degrading biological womanhood. Blacks law dictionary is very different than Websters.    Thanks man you did great.","2022-03-24
19:50:26",0.9773,positive,0.613,Yes,gratitude
"Dude… do you actually think you killed it, or something? He made you look stupid. To say the definition of a woman is irrelevant, all the while the trans community is constantly pushing legislation 🤦🏼‍♂️","2022-03-24
19:50:15",-0.836,negative,0.4866666666666667,No,annoyance
I didn't hate this. It's interesting to see two people with different opinions have a respectful debate.,"2022-03-24
19:50:11",0.827,positive,0.675,No,anger
She does not alienate the most of Americans. She alienates no one I know.,"2022-03-24
19:50:06",-0.296,negative,0.5,No,neutral
"Hi David, ''A+ on substance'B- on demeanor''You can disagree and poke back without being crotchety.","2022-03-24
19:50:06",-0.3818,negative,0.0,Yes,neutral
Handled it like a boss😎,"2022-03-24
19:49:40",0.6705,positive,0.0,No,love
"Anybody can be a woman, being a female is about biology.","2022-03-24
19:49:27",0.0,neutral,0.16666666666666666,No,disapproval
"'They've never been asked because it's never been controversial.' So why make it controversial in the first place? That's all these idiots want to do! Make something that isn't an issue an issue. Thank you for solidifying your party's entire MO in one sentence, Michael.","2022-03-24
19:49:26",0.4912,positive,0.7316666666666667,Yes,annoyance
By what definition do humans decide what to put in the dictionary?,"2022-03-24
19:49:21",0.0,neutral,0.0,No,admiration
"LOL I did rewind, he did say it.  Great job kicking ass. I'm proud to have you as a leading progressive voice although I know you would be the last one to say you speak for progressives (as this guy suggested you might).","2022-03-24
19:49:17",0.8038,positive,0.6291666666666668,Yes,admiration
"So, if man and woman are legally defined as male and female by genetic material, then does that mean that “man” in the Constitution does not apply to women?  ''There is a reason that cases are specific to the fact set presented to them.  If broad terms are narrowly defined and yet are applied in every circumstance regardless of context, the reverberations across our democracy would be shattering.  ''The gleeful ignorance of the host in this video, and of so many who favor views that will come back to bite them (and us), is tiresome and frightening.","2022-03-24
19:49:04",0.3744,positive,0.4083333333333334,Yes,approval
lol. David's face is amazing. I don't know if I can hold that much poker face,"2022-03-24
19:48:50",0.765,positive,0.6,Yes,admiration
My boi is pro,"2022-03-24
19:48:48",0.0,neutral,0.0,No,admiration
To quote our corpse in chief about David: 'What a stupid son of a bitch.',"2022-03-24
19:48:38",-0.8979,negative,1.0,No,anger
"Obviously Michael is a bad faith clown. I agree with David on the strategy line of reasoning for Judge's hearing. However, DP's mistaken on his recent claims that he 'doesn't do definitions'... philosophy (which David cares a lot about) consists of clarifying language. Pakman does this all the time, e.g. when he distinguishes between 'democratic socialism' and 'social democracy' or a host of other terms. Pretending its pointless to define terms just isn't historically honest with his approach. He could explain equivocation fallacies, and discuss how word usage/definitions change depending on the subject and context (e.g. genetics, biology, colloquially, socially, etc.), and how the word 'woman' doesn't have to refer to an organism's gametes.","2022-03-24
19:48:27",-0.0005,neutral,0.4064814814814815,Yes,disapproval
Who is this Michael guy?,"2022-03-24
19:48:25",0.0,neutral,0.0,No,neutral
It wasn't a good faith legal question intended to obtain a relevant legal opinion.  It was a argumentative political question intended as a gotcha to which she gave a political answer.,"2022-03-24
19:48:12",-0.6414,negative,0.35000000000000003,Yes,admiration
"wom·an'/ˈwo͝omən/'Learn to pronounce'noun'an adult female human being.  A transgender woman lives as a woman today but was thought to be male when she was born.  Women and men are humans and are protected under the US Constitution.  End of Story","2022-03-24
19:48:04",0.5927,positive,0.16666666666666666,No,neutral
"I have to admit I do not like transgender men pretending they are women and participating in sports. I think it's unfair for a woman who has trained all of her life - to be beat by a man who is now a 'woman'. So, IMO and maybe I am wrong the legal definition of a woman does become a concern. I do not like the extreme right, but I also do not like the extreme left, so within that context I think its a cop-out to try to reframe the argument. Let's just all be honest about context - and I think maybe you should have asked for it.","2022-03-24
19:48:01",-0.5893,negative,0.6919642857142858,No,admiration
This is nothing like JLP,"2022-03-24
19:47:55",-0.2755,negative,0.0,Yes,neutral
I'm surprised they didn't ask her to rate herself as a woman on a scale from 1-10 🙄,"2022-03-24
19:47:42",0.2263,positive,0.9,No,neutral
How do so many people commenting here think pakman did an amazing job here?,"2022-03-24
19:47:21",0.5859,positive,0.7,No,admiration
What does it matter how we define man or woman? We are all equally and should be treated the same.,"2022-03-24
19:47:17",0.0258,neutral,0.1875,No,anger
"FWIW, the word 'woman' does not appear in the text of Title IX","2022-03-24
19:46:57",0.0,neutral,0.0,No,neutral
99.9% of the time it's obvious whether someone is a man or a woman.  What a trivial issue.,"2022-03-24
19:46:42",-0.0258,neutral,0.5,No,neutral
Why is he smiling like a Walmart greeter the whole time?,"2022-03-24
19:46:36",0.6705,positive,0.4,No,neutral
Semantics fallacies are the tools of people without a legitimate argument.,"2022-03-24
19:46:09",0.2755,positive,0.0,No,anger
"Re: Marsha Blackburn - Judge Jackson should have responded, ‘If you want to give me a dictionary, I can look it up for you.  However, in my role as a judge, the definition is irrelevant, because everyone is treated equally, so I prefer to look at everyone as humans.”","2022-03-24
19:46:05",0.0772,positive,0.625,No,neutral
"Tranagenders have been around forever, all of a sudden now theres a 'trans movement', and sexes need to be defined?  Foh with this divisive politics and start talking about real problems.","2022-03-24
19:46:00",-0.4019,negative,0.4,Yes,neutral
"The right has no problem defining 'person' when it comes to corporate right's.. So they create the confusion and then ask, ' What the confusion'? .... weak.","2022-03-24
19:45:59",-0.3947,negative,0.42410714285714285,No,neutral
"These right wingers just always want to bait people into boneheaded, useless culture war arguments that really aren’t winnable either way. They simply don’t know how to process it when somebody’s trying to have a substantive, factual debate with them","2022-03-24
19:45:39",-0.7203,negative,0.32321428571428573,Yes,curiosity
"Great job David. I noticed how he repeatedly set up straight an did that unmistakable ' I AM SUPERIOR TO YOU' smirk repeatedly. I call people out who do it to me. For about five years now, I've gotten that attitude from several of my relatives, they used to be my family.","2022-03-24
19:45:37",0.8816,positive,0.5125,No,admiration
Great Job David !!,"2022-03-24
19:45:31",0.6892,positive,0.75,No,admiration
I love when he adjusts his earpiece for his producer's queuing him for retort...,"2022-03-24
19:45:02",0.6369,positive,0.6,No,love
“Let me finish misrepresenting what you said”,"2022-03-24
19:44:45",0.0,neutral,0.0,No,admiration
"There's nothing wrong with backing someone into a corner. If you can be backed into a corner, you haven't given the subject enough thought. For example, when Michael said we do need the term 'woman' defined because there are laws that specifically are for women. What David should have done was ask him for an example. Take for instance Michael gave the answer 'a woman has the right to vote by law'. Ok, now insert any other human into that 'woman' space.  A black woman, a trans woman, a homosexual, a man. If the laws defines that everyone has that right, then now Michael is in a corner. David should have said 'give me a law that is specific about women that does not also pertain to men. If you cannot find a law that only includes rights for women, then what you call a woman is irrelevant.' Unless you have a law that only women are given a right or only women aren't allowed a right, then even if you deny that a trans woman is a woman, that law doesn't change because they would also have that law as a man.","2022-03-24
19:44:43",0.0464,neutral,0.5880952380952381,Yes,neutral
"I don't know that it is bad faith, I think they just don't understand any nuance.","2022-03-24
19:44:29",-0.1779,negative,0.6666666666666666,Yes,disapproval
"How about, a woman is a human, just as man, trans, LGBTQ, etc......and should be treated equally as all Humans should be. But unfortunately,  we haven't reached that consciousness.","2022-03-24
19:44:10",-0.549,negative,0.45,No,neutral
'We're talking man to man now.' So what's a man David? LOL. Sorry had to. He walked right into it.,"2022-03-24
19:44:07",0.4995,positive,0.7452380952380953,No,gratitude
"David doesn't give Michael a second to talk and it proves how stubborn our 'majority class'. David twisted words that Michael was crystal clear about and made his own assumptions. The quote from Martha Blackburn is 'What is a woman?' Implication was not present, it was asking for ANY definition. David, you better learn that reality isn't what you make it out to be or it is gonna hit you like a mack truck and i will be watching it happen with a smile on my face. Keep flipping those burgers, pal.","2022-03-24
19:43:52",0.7783,positive,0.3729166666666667,No,admiration
I wish I could debate like that and keep a cool head.  Great job David.,"2022-03-24
19:43:39",0.891,positive,0.7,No,admiration
You can tell Michael knows he fucked up when he comes back into frame just before the 2 minute mark,"2022-03-24
19:43:29",-0.6597,negative,0.35,Yes,approval
"Nicely done, David. Knowles is one of the more articulate and (mostly) civil righties, but he's every bit as much a garbagehead.","2022-03-24
19:43:27",0.2382,positive,0.55,No,admiration
"And why is this sooo important!? You aren't talking about credibility, qualifications ect. Because those aren't important! They don't care about the legitimately, important and on topic conversation.","2022-03-24
19:43:19",-0.2969,negative,1.0,Yes,annoyance
One of these guys comes across as very condescending,"2022-03-24
19:43:17",0.2,positive,0.3,No,neutral
what an idiot!! Able to produce eggs?? what about after a woman has her tubes tied or surgery that prevents her to be able to reproduce? is she no longer considered a woman,"2022-03-24
19:43:13",-0.7449,negative,0.6833333333333332,No,anger
"Sheesh. This was hard to listen to. David definitely doesn’t take Michael seriously and came in with the Jesse Lee Peterson mindset. While it was funny for the JLP interview it would have been much better tactically if he were to have tried to get to the foundation on why Michael thinks that is important. ''Ultimately, David is right though. This defining what words mean during a hearing like that is a waste of time. They can all quibble over what is a women if the issue comes up from a Supreme Court case, but ultimately it makes no difference in the grand scheme of things.","2022-03-24
19:42:52",0.7876,positive,0.7026289682539683,Yes,joy
"This question flies in the face of justice itself. One cannot be judged based on their sex/gender/race/etc (though unfortunately, many are).'And the definition of a 'man' or 'woman' should be simple (though again, not relevant to the interview): Anyone who 'genuinely' identifies as a man or woman, is thereby a man or woman. Simple as that. The only ones bitching and moaning about this are the same ones who claim that gay marriage is an imposition on their religion. You know- morons.","2022-03-24
19:42:47",-0.4215,negative,0.5914021164021164,No,neutral
Asking someone what gender they identify as is the most important question out there according to this guy. Lol we have a potential nuclear crisis going on but this guy wants to ask Putin if he is a man or woman? Lol,"2022-03-24
19:42:40",0.5569,positive,0.6666666666666666,Yes,amusement
"Michael , what is the definition of a woman?","2022-03-24
19:42:36",0.0,neutral,0.0,No,neutral
"David, you really do such a great job here. What’s that art in the back?","2022-03-24
19:42:30",0.6249,positive,0.4166666666666667,No,admiration
"Title 9 does not mention the definition of a woman.    The following is the original text as written and signed into law by President Richard Nixon in 1972:[2]'No person in the United States shall, based on sex, be excluded from participation in, be denied the benefits of, or be subjected to discrimination under any education program or activity receiving Federal financial assistance.'— Cornell Law School's Legal Information Institute (20 U.S. Code § 1681 – Sex)","2022-03-24
19:42:23",0.4404,positive,0.2625,Yes,disapproval
Loved seeing Michael Knowles learn how to dance.  M.K. realized too late he is out of his league.,"2022-03-24
19:42:07",0.5994,positive,0.7,No,love
Excellent performance David sir!,"2022-03-24
19:41:52",0.6114,positive,1.0,No,admiration
"She's a switched on conchienches empathetic human being ,, she ain't no 'Leftist ' !","2022-03-24
19:41:44",0.5967,positive,0.35,No,admiration
David is so good. Runs circles around the other guy. Packman explains why the strategy of trying to bait someone with those questions is stupid multiple times and he keeps trying! 🤣,"2022-03-24
19:41:37",0.5904,positive,0.49375,Yes,disapproval
"this dude is so goofy man, why switch up wording when re-asking questions?","2022-03-24
19:41:32",0.5,positive,1.0,No,neutral
This is hilarious just a minute in. David is already pulling 0 punches and appropriately so,"2022-03-24
19:41:23",0.4019,positive,0.75,No,amusement
I don't care if a woman is a man or a man being a woman ..it has nothing to do with the job that she is doing .. Nobody asked them pubic hair guy what a man is . nobody asked sexual predator Will what a man is ... And you want to call Tramp a good Christian man ..was that before he screwed around on all his wives or after he screwed pornstar and playboy model's .or after going on national TV and saying that sex traffickers are really great friends of tramp .. this guy named tramp didn't even have the balls to stand up like a real man and shake Biden hand after losing too him ..at least killery stood up like a real man and shook Tramp hand .. Tramp couldn't even be a man he ran away like a chicken shit coward with no ball's and still a sexual predator who is no better than the other sexual predator named Clinton ..they both did the same crap ..,"2022-03-24
19:41:20",-0.1686,negative,0.56,Yes,desire
There is no “constitutional definition” of a women.,"2022-03-24
19:41:14",-0.296,negative,0.0,No,neutral
"David, you killed it dude. Great interview.","2022-03-24
19:41:04",-0.1027,negative,0.375,No,admiration
BOOM! Her answering that question is completely irrelevant! Play side by side Jackson's and Barrett's hearings side by side.,"2022-03-24
19:41:00",0.5044,positive,1.0,No,disapproval
Friendly Kiwi.  That host kid is as thick as Ted Cruz. Three minutes of his self righteous twattery was enough.,"2022-03-24
19:40:56",0.4939,positive,0.4916666666666667,No,approval
"These conservatives are so freaking stupid. They constantly want to tie people into definitions of things in a vacuum. Judges rule on cases, they don't write dictionaries. They make rulings in CONTEXT. Jackson must have said that a hundred times in the past few days. Judges are not supposed to walk into the courtroom with preconceived notions of the facts of the case. This guy's just another one of these slick, fancy-talking, entitled white guys who think they're brilliant and aren't. He looks like he needs an enema. You did good in calling him out, David, even though he didn't understand anything you said because his head is a block of wood and he is incapable of abstract, nuanced thought.","2022-03-24
19:40:52",-0.7008,negative,0.4064814814814815,Yes,realization
"Sir, this was a great interview, sir","2022-03-24
19:40:44",0.6249,positive,0.75,No,admiration
Handled him! Excellent.,"2022-03-24
19:40:42",0.6114,positive,1.0,No,admiration
Omg David handled himself and this interview sooo well. I love you David 😊,"2022-03-24
19:40:35",0.9062,positive,0.6,Yes,love
"It’s like asking a cop, is that guy in hand cuffs guilty? That not his question to answer.","2022-03-24
19:40:14",0.4404,positive,1.0,Yes,neutral
I thought it went great...for you.,"2022-03-24
19:40:10",0.0,neutral,0.0,No,neutral
Is it part of the rights game that they never let you finish a sentence!! Obviously they are of the mind that their point is more important than what you have to say. Also...they really DON'T want to hear what you have to say. Insincere!!!!,"2022-03-24
19:39:51",-0.4723,negative,0.52,Yes,annoyance
"It seems strange to me when they label people as progressives, and then act like they're the opposite. So what are they, regressives?","2022-03-24
19:39:42",0.1779,positive,0.075,No,neutral
